Beseda,Števec
skupaj,54
žeti,54
zakonik,54
referendum,54
tuj,54
1,54
razlog,53
potrebovati,53
slediti,53
breza,53
vložiti,53
najbolj,53
general,53
sekretar,53
problematika,52
mednaroden,52
izvolitehvala,52
piš,52
človekov,52
državljanka,51
račun,51
slab,51
otrok,51
delodajalec,51
mandati,51
5,51
lokalen,50
pogodba,50
posledica,49
razpis,49
plača,49
eden,49
odstavek,48
zopet,48
najprej,48
sklad,48
vendarle,48
organizacija,48
hud,48
seznaniti,48
težek,47
ugotavljati,47
nad,47
takoj,47
dokaz,47
glasovanje,46
stališče,46
škoda,46
lep,46
medij,46
vodotok,46
ja,46
začetek,46
smisel,46
možnost,45
nazadnje,45
podpirati,45
10,45
2015,44
nekje,44
ustrezen,44
govorilo,44
zaposlen,44
osnoven,44
pravosodje,44
napad,44
pet,44
študent,44
ugotoviti,43
torej,43
študentski,43
združen,43
terorizem,43
bivši,43
tujina,43
izvajati,43
dokument,43
teden,43
vzeti,43
nujen,43
maga,42
pripravnik,42
včeraj,42
glaven,42
parlament,42
prejšnji,42
hoditi,42
njegov,42
star,42
skupnost,41
javnost,41
rečen,41
vidik,41
zavedati,41
dama,41
tretji,41
enak,41
le,41
volitve,41
predstavnik,41
vesel,40
podpredsednik,40
priprava,40
rok,40
notri,39
prihodnji,39
štirje,39
razumeti,39
2016,39
zahteva,39
3,39
oseba,39
načrt,39
boriti,39
hvalahvala,39
pozitiven,39
kakor,39
razpravljati,39
prepričan,39
6,39
projekt,39
volonterski,38
končen,38
zgodovina,38
spremljati,38
čakati,38
finance,38
dolg,38
različen,38
pripraviti,38
družina,38
poznati,38
posameznik,37
preprečiti,37
dolina,37
potekati,37
stanovanjski,37
spomniti,37
15,37
financiranje,37
čez,37
kultura,37
notranji,37
investicija,36
amand,36
sirija,36
ustava,36
ime,36
odgovoriti,36
500,36
generalštab,36
podpredsednica,35
načelnik,35
težava,35
praven,35
jemati,35
izmed,35
dejstvo,35
potreba,35
4,35
poplava,35
avstrija,35
skupen,34
omeniti,34
starš,34
postopek,34
doba,34
udeležiti,34
izvajanje,34
kriza,34
zanimiv,34
bistven,34
dodaten,34
prehrana,33
poljanski,33
plačilo,33
december,33
irak,33
visok,33
poseben,33
25,33
prehajati,33
drugače,33
razvoj,33
življenje,33
početi,33
zagovarjati,33
poslovnik,33
odgovarjati,33
strokoven,32
šolstvo,32
2014,32
nemčija,32
dopolnitev,32
resen,32
kolikor,32
boj,32
preko,32
8,32
30,32
sprejemati,32
prejeti,32
vojak,32
pot,32
pretekel,32
tema,32
opravljati,31
temelj,31
znanje,31
delovanje,31
meja,31
sklic,31
šele,31
cerar,31
politik,31
članov,31
gospodarstvo,31
gospodarski,31
no,31
stalen,31
interes,31
kršiti,31
zaposlitev,30
zakonodajen,30
šolski,30
sprejem,30
namesto,30
pripravljati,30
banka,30
izobraževalen,30
okolje,30
sds,30
opozicija,30
razen,30
korist,30
bdp,30
praviti,30
obstajati,29
tonina,29
zunanji,29
praksa,29
ukvarjati,29
večina,29
pogoj,29
zdeti,29
oprema,29
gora,29
ozemlje,29
pomoč,29
…,29
prost,29
predloga,29
poslati,29
slovenec,29
vrhoven,28
njen,28
manj,28
ocena,28
spet,28
prispevek,28
a,28
veljati,28
dom,28
borec,28
storiti,28
upravičen,28
pol,28
9,28
čim,28
breznik,27
oni,27
hrana,27
lotiti,27
kakršenkoli,27
članica,27
nemec,27
priča,27
dol,27
nastal,27
rešitev,27
nasprotovati,27
rad,27
postaviti,27
izpostaviti,27
družba,27
informacija,27
urejanje,27
domoljubje,27
prostor,26
reševanje,26
zaveza,26
generalen,26
drugje,26
prihodnost,26
sektor,26
zaščita,26
obravnavati,26
poten,26
kakršen,26
kazniv,26
odločitev,26
obravnava,26
državljanov,26
drugačen,25
številen,25
voditi,25
tja,25
veteran,25
dovolj,25
žir,25
dualen,25
tožilstvo,25
božič,25
celoten,25
organ,25
splošen,25
opraviti,25
analiza,25
cilj,25
razlika,25
sodnik,24
odločati,24
območje,24
opozarjati,24
kdor,24
rusija,24
oseben,24
nameravati,24
sodelovanje,24
plačan,24
zujf,24
cesten,24
januar,24
delovati,24
glas,24
predsednica,24
plačevati,24
orožje,24
prvič,24
sodelovati,24
točen,23
končati,23
svoboda,23
doseči,23
november,23
nadaljevati,23
poklic,23
gorenje,23
oblast,23
župan,23
2013,23
smeti,23
voziti,23
bon,23
fišer,23
andreja,23
urediti,23
nikoli,23
posebej,23
zahtevati,23
gradivo,23
vrniti,23
primeren,23
hiter,23
prinesti,23
upoštevati,23
ljubljana,23
nenazadnje,23
levica,23
širok,23
edin,23
prijaviti,23
najti,22
preteklost,22
2017,22
mera,22
podpora,22
zavrniti,22
predviden,22
zvečer,22
letos,22
strošek,22
istospolen,22
rebalans,22
poleg,22
kazati,22
odpreti,22
janšev,22
obrazložitev,22
izkušnja,22
imenovan,22
sanacija,22
povezava,22
sindikat,22
naslov,22
močen,22
razmerje,22
22,22
uspel,22
obdobje,22
partner,22
športen,22
dejavnost,22
nanašati,22
kmalu,22
podoben,22
sklicati,22
volilen,22
zakonski,21
nadaljnji,21
dijak,21
skrajnež,21
mladinski,21
pozivati,21
napisan,21
pripravljen,21
grožnja,21
teren,21
sedeti,21
nat,21
motiti,21
24,21
hkrati,21
postavka,21
uspešen,21
potrditi,21
telek,21
drugič,21
postopkoven,21
število,21
narod,20
šteti,20
podati,20
srednji,20
last,20
david,20
omogočiti,20
list,20
minimalen,20
brati,20
razmera,20
univerza,20
pozdravljati,20
pustiti,20
bog,20
spodbujati,20
zavrnitev,20
narobe,20
pobuda,20
uporaba,20
pomagati,20
premalo,20
potek,20
zaslediti,20
daleč,20
pristojen,20
veber,20
zagotavljati,20
zapisati,20
postati,19
radikalen,19
urejen,19
izvesti,19
resničen,19
gostja,19
obrok,19
povsem,19
skozi,19
kulturen,19
kam,19
zavzemati,19
oktober,19
demokratičen,19
humar,19
realizirati,19
desus,19
ekonomski,19
aktiven,19
zaposlovanje,19
2020,19
operacija,19
pojavljati,19
čeprav,19
kader,19
hoteti,19
znižati,19
okoli,19
greda,19
pridobiti,19
direkten,19
domovina,19
vseeno,19
deset,19
poklicen,19
smca,19
skratka,19
obveščati,19
vajenec,18
vrsta,18
lanski,18
davek,18
zaključevati,18
demokratov,18
prepoved,18
odprt,18
narejen,18
strategija,18
7,18
osterman,18
spreminjati,18
roka,18
sposoben,18
rast,18
čist,18
100,18
pripadnik,18
kasneje,18
skrajen,18
skrb,18
most,18
zakonodajnopraven,18
300,18
proceduralen,18
pogovor,18
nalog,18
poudariti,18
pisen,18
nezaseden,18
višina,18
članek,18
50,18
realen,18
premoženje,18
oba,18
amandmaj,18
iskati,18
podpis,17
francija,17
dvigniti,17
kilometer,17
mandat,17
katič,17
narodov,17
takraten,17
tožilec,17
prodaja,17
ponoven,17
razmišljati,17
poziv,17
fakulteta,17
vena,17
odgovornost,17
zaseben,17
vsebina,17
migrant,17
povabiti,17
zviševati,17
namenjen,17
zniževati,17
preprečevanje,17
financirati,17
kratek,17
19,17
ugoden,17
znan,17
nerazumljiv,17
omenjen,17
bojišče,17
ukrajina,17
mimogrede,17
bati,17
matjaž,17
nominalen,17
september,17
omogočati,17
